characterNumber, startTime, endTime,      x,      y,    z, animation, allowedRoamRange,
             18,     17:00,   22:00,  45023, -30613, 2577,      idle,                3 
             19,     22:00,    5:00,   6518, -34621,13740,     sleep,                0
             19,      5:00,    5:45,   6821, -34539,13740,      idle,                3
             19,      5:45,   17:00,   7393, -35158,13670,   plowing,                5
             19,     17:00,   22:00,   6821, -34539,13740,      idle,                3
             20,     22:00,    5:00, -12332,  37668, 1477,     sleep,                0
             20,      5:00,    5:45, -12476,  37634, 1477,      idle,                3
             20,      5:45,   17:00, -11284,  37505, 1474,  guarding,                0
             20,     17:00,   22:00, -12476,  37634, 1477,      idle,                3     
             21,     22:00,    5:00,  51337, -23320,  615,     sleep,                0
             21,      5:00,    5:45,  51289, -23411,  612,      idle,                10 
	     21,      5:45,    16:00, 53381, -22873,  708,   plowing,                30
             21,     16:00,    17:00, 50866, -24664,  718,  drinking,                 5
	     21,     17:00,    22:00, 51289, -23411,  612,      idle,                10
             22,     22:00,     5:00, 49937, -23513,  552,     sleep,                 0
	     22,      5:00,     5:45, 50025, -23513,  552,      idle,                 0
	     22,      5:45,    17:00, 54416, -23670,  909, hammering,                 5   
             22,     17:00,    22:00, 50025, -23513,  552,      idle,                 5
             23,     22:00,     5:00, 49902, -23519,  552,     sleep,                 0
             23,      5:00,     5:45, 50105, -23488,  552,      idle,                 5
             23,      5:45,    17:00, 54444, -23552,  901, hammering,                 5
             23,     17:00,    22:00, 50105, -23488,  552,      idle,                 5 
             24,     22:00,     5:00, 49742, -23718,  525,     sleep,                 0
             24,      5:00,     8:00, 49666, -23760,  525,      idle,                 5
             24,      8:00,     9:00, 50387, -24448,  608,      idle,                 3
             24,      9:00,    12:00, 50926, -24448,  690,  drinking,                 5
             24,     12:00,     3:00, 49666, -23760,  525,      idle,                 5
             24,      3:00,     9:00, 50926, -24448,  690,  drinking,                 5
             24,      9:00,    22:00, 49666, -23760,  525,      idle,                 5
             25,      3:00,    12:00, 51134, -22617,  509,  guarding,                 5 
             25,     17:00,     3:00, 49269, -24037,  539,     sleep,                 0
             25,     12:00,    12:45, 49336, -24037,  539,      idle,                 5
             25,     12:45,     3:00, 50796, -24670,  712,  drinking,                 5
             26,     22:00,     5:00, 50375, -24203,  615,     sleep,                 0
             26,      5:00,     7:45, 50235, -24203,  615,      idle,                 5
             26,      7:45,    10:00, 50177, -24480,  607,      idle,                 5
             26,     10:00,    15:00, 50857, -24542,  701,  drinking,                 5
             26,     15:00,    22:00, 50235, -24203,  615,      idle,                 5
             27,     22:00,     5:00, 50360, -24177,  614,     sleep,                 0
             27,      5:00,     5:45, 50233, -24177,  614,      idle,                 5
             27,      5:45,    17:00, 54238, -25133, 1067,   plowing,                 5
             27,     17:00,    22:00, 50233, -24177,  614,      idle,                 5
             28,     22:00,     5:00, 50590, -23794,  584,     sleep,                 0
             28,      5:00,    22:00, 50501, -23794,  584,      idle,                 5 
             29,     22:00,     5:00, 50565, -23794,  584,     sleep,                 0
             29,      5:00,     5:45, 50565, -23686,  584,      idle,                 5 
             29,      5:45,    17:00, 50284, -25058,  686,      idle,                 2
             29,     17:00,    22:00, 50565, -23686,  584,      idle,                 5
             30,     22:00,     5:00, 49844, -24696,  602,     sleep,                 0
             30,     22:00,     6:45, 49791, -24641,  602,      idle,                 5
             30,      6:45,    13:00, 50805, -24578,  701,  drinking,                 3
             30,     13:00,    15:00, 50305, -24469,  621,      idle,                 1 
             30,     15:00,    16:00, 50305, -25133,  681,      idle,                 5
             30,     16:00,    22:00, 49791, -24641,  602,      idle,                 5
             31,     22:00,     5:00, 50358, -24173,  714,     sleep,                 0
             31,      5:00,     5:45, 50277, -24273,  714,      idle,                 5
             31,      5:45,     7:45, 50339, -24459,  611,      idle,                 1
             31,      7:45,    22:00, 50277, -24273,  611,      idle,                 5
             32,     22:00,     5:00, 51248, -24004,  659,     sleep,                 0
             32,      5:00,     9:45, 51194, -23927,  659,      idle,                 5
             32,      9:45,    13:00, 50355, -25149,  690,      idle,                 5
             32,     13:00,    22:00, 51194, -23927,  659,      idle,                 5
             33,     22:00,     5:00, 51234, -24025,  670,     sleep,                 0
             33,      5:00,     5:45, 51170, -23868,  670,      idle,                 5
             33,      5:45,    17:00, 52213, -24145,  719,   plowing,                 8
             33,     17:00,    22:00, 51170, -23868,  670,      idle,                 5
             34,     22:00,     5:00, 50579, -23055,  537,     sleep,                 0
             34,      5:00,    22:00, 50654, -23022,  537,      idle,                 5
             35,     22:00,     5:00, 50626, -23205,  645,     sleep,                 0
             35,      5:00,    16:00, 50734, -23294,  653,      idle,                 5
             35,     16:00,    20:00, 50904, -24670,  711,  drinking,                 5
             35,     20:00,    22:00, 50734, -23294,  653,      idle,                 5
             36,     22:00,     5:00, 50487, -23382,  531,     sleep,                 0
             36,      5:00,    12:00, 50579, -23390,  538,      idle,                 5
             36,     12:00,    20:00, 51088, -22630,  484,  guarding,                 5
             36,     20:00,    22:00, 50568, -23412,  531,      idle,                 5 
             37,     22:00,     5:00, 50466, -23396,  538,     sleep,                 0
             37,      5:00,     5:45, 50562, -23409,  538,      idle,                 5
             37,      5:45,    17:00, 55447, -26854, 1740,   plowing,                15
             37,     17:00,    22:00, 50562, -23409,  538,      idle,                 5 
             38,     22:00,     5:00, 51116, -24103,  787,     sleep,                 0
             38,      5:00,    22:00, 51032, -24188,  792,      idle,                 5
             39,     22:00,     5:00, 51112, -24083,  792,     sleep,                 0
             39,      5:00,    22:00, 51011, -24169,  792,      idle,                 5  
             40,     22:00,     5:00, 50337, -24863,  653,     sleep,                 0
             40,      5:00,    22:00, 50240, -24886,  658,      idle,                 5
             41,     20:00,     3:00, 51079, -22646,  488,  gaurding,                 5
             41,      3:00,    11:00, 50337, -24860,  658,     sleep,                 0
             41,     11:00,    20:00, 50253, -24860,  658,      idle,                 5  
             42,     22:00,     5:00, 50610, -24123,  612,     sleep,                 0
             42,      5:00,    22:00, 50785, -24782,  710,      idle,                 5
             43,     22:00,     5:00, 45340, -30365, 1366,     sleep,                 0
             43,      5:00,     5:45, 45062, -30516, 1366,      idle,                 3 
             43,      5:45,    17:00, 42203, -36580, 4988,   plowing,                 6
             43,     17:00,    19:00, 44729, -27860,  952,  drinking,                 3
             43,     19:00,    22:00, 45062, -30516, 1366,      idle,                 3
             44,     22:00,     5:00, 44803, -30166, 2040,     sleep,                 0
             44,      5:00,     5:45, 44618, -30248, 2040,      idle,                 3
             44,      5:45,    17:00, 41508, -35809, 4990,   plowing,                 5
             44,     17:00,    22:00, 44618, -30248, 2040,      idle,                 3
             45,     22:00,     5:00, 44823, -30140, 2040,     sleep,                 0
             45,      5:00,     5:45, 44534, -30425, 2040,      idle,                 3
             45,      5:45,    17:00, 45398, -28023,  952,      idle,                 3
             45,     17:00,    22:00, 44534, -30425, 2040,      idle,                 3
             46,     22:00,     5:00,-12318,  37689, 1477,     sleep,                 0
             46,      5:00,     7:00,-12539,  37787, 1477,      idle,                 3
             46,      7:00,    17:00,-12539,  37787, 1477,      idle,                 3
             46,     17:00,    22:00,-12539,  37274, 1477,   plowing,                 3
             47,     22:00,     5:00,-12342,  37668, 1477,     sleep,                 0
             47,      5:00,     5:45,-12513,  37805, 1477,      idle,                 3
             47,      5:45,    17:00,-11894,  38190, 1477,      idle,                 3
             47,     17:00,    22:00,-12513,  37805, 1477,      idle,                 3 
             48,     22:00,     5:00,-13363,  40237, 1335,     sleep,                 0
             48,      5:00,     7:00,-13244,  40484, 1341,      idle,                 3
             48,      7:00,    17:00,-13168,  40846, 1341,      idle,                 3
             48,     17:00,    22:00,-13244,  40484, 1341,      idle,                 3
             49,     22:00,     5:00,-13342,  40262, 1335,     sleep,                 0
             49,      5:00,     7:00,-13262,  40503, 1341,      idle,                 3
             49,      7:00,    17:00,-11310,  41213,  546,meditating,                 0
             49,     17:00,    22:00,-13262,  40503, 1341,      idle,                 3
             50,     22:00,     5:00, 44858, -30103, 2442,     sleep,                 0
             50,      5:00,     5:45, 44668, -30174, 2442,      idle,                 3  
             50,      5:45,    17:00, 46094, -28551,  950,  guarding,                 5
             50,     17:00,    22:00, 44668, -30174, 2442,      idle,                 3 
             51,     22:00,     5:00, 46662, -29522, 1552,     sleep,                 0
             51,      5:00,     5:45, 46616, -29721, 1552,      idle,                 3
             51,      5:45,    17:00, 45710, -28041,  955,      idle,                 3
             51,     17:00,    22:00, 46616, -29721, 1552,      idle,                 3
             52,     22:00,     5:00, 47115, -29295, 1395,     sleep,                 0
             52,      5:00,     5:45, 47124, -29584, 1395,      idle,                 3 
             52,      5:45,    15:00, 45571, -28683,  952,      idle,                 0 
             52,     15:00,    17:00, 46108, -28341,  952,      idle,                 3 
             52,     17:00,    22:00, 47124, -29584, 1395,      idle,                 3
             53,     22:00,     5:00, 47128, -29263, 1395,     sleep,                 0
             53,      5:00,     5:45, 47121, -29563, 1395,      idle,                 3
             53,      5:45,    17:00, 62713, -28561, 1926,      idle,                 0
             53,     17:00,    22:00, 47121, -29563, 1395,      idle,                 3 
             54,     22:00,     5:00, 47113, -29337, 1553,     sleep,                 0
             54,      5:00,     5:45, 47074, -29534, 1553,      idle,                 3 
             54,      5:45,    22:00, 49656, -26375,  772,meditating,                 0  
             55,     22:00,     5:00, 46682, -29524, 1394,     sleep,                 0
             55,      5:00,     5:45, 46562, -29768, 1389,      idle,                 3
             55,      5:45,    17:00, 45903, -30526,  976,      idle,                 0
             55,     17:00,    20:00, 45730, -29590,  952,      idle,                 5
             55,     20:00,    22:00, 46562, -29768, 1389,      idle,                 3 
             56,     22:00,     5:00, 44857, -30090,  952,     sleep,                 0
             56,      5:00,     5:45, 44685, -30096,  952,      idle,                 3
             56,      5:45,    17:00, 45089, -27798,  955,      idle,                 0
             56,     17:00,    22:00, 44685, -30096,  952,      idle,                 0
             57,     22:00,     5:00, 44884, -30096,  952,     sleep,                 0
             57,      5:00,     5:45, 44728, -30201,  952,      idle,                 3
             57,      5:45,    17:00, 44566, -27798,  955,      idle,                 0
             57,     17:00,    22:00, 44728, -30201,  952,      idle,                 3 
             58,     22:00,     5:00, -9275,  38319, 1233,     sleep,                 0
             58,      5:00,     5:45, -9540,  38248, 1233,      idle,                 3
             58,      5:45,    17:00, -9131,  37891, 1233,      idle,                 3
             58,     17:00,    22:00, -9540,  38248, 1233,      idle,                 3  
             59,     22:00,     5:00, -5652,  37007,  929,     sleep,                 0
             59,      5:00,     5:45, -5777,  36870,  935,      idle,                 3
             59,      5:45,    17:00, -5749,  36147,  917,   plowing,                 5
             59,     17:00,    22:00, -5777,  36870,  935,      idle,                 3
             60,     22:00,     5:00, -5636,  37021,  929,     sleep,                 0
             60,      5:00,     5:45, -5749,  36768,  935,      idle,                 3
             60,      5:45,    17:00,-14346,  39111, 1590,  guarding,                 0
             60,     17:00,    22:00, -5749,  36768,  935,      idle,                 3 
             61,     22:00,     5:00,-15986,  44501, 1641,     sleep,                 0
             61,      5:00,     5:45,-16131,  44331, 1643,      idle,                 3
             61,      5:45,    17:00,-16449,  43646, 1616,   plowing,                 5
             61,     17:00,    22:00,-16131,  44331, 1643,      idle,                 3
             62,     22:00,     5:00, -3710,  42917, 1086,     sleep,                 0
             62,      5:00,     5:45, -3652,  43213, 1086,      idle,                 3 
             62,      5:45,    17:00, -3192,  43460, 1054,   plowing,                 3
             62,     17:00,    22:00, -3192,  43213, 1086,      idle,                 3 
             63,     22:00,     5:00, -3710,  42946, 1086,     sleep,                 0
             63,      5:00,     5:45, -3622,  43140, 1086,      idle,                 3
             63,      5:45,    17:00, -2867,  42416, 1064,      idle,                 0
             63,     17:00,    22:00, -3622,  43140, 1086,      idle,                 3
             64,     22:00,     5:00,-13197,  44504, 1369,     sleep,                 0
             64,      5:00,     5:45,-12964,  44658, 1369,      idle,                 3
             64,      5:45,    17:00,-20085, 106805, 1033,      idle,                10
             64,     17:00,    22:00,-12964,  44658, 1369,      idle,                 3   
             65,     22:00,     5:00,-12442,  47273, 1932,     sleep,                 0
             65,      5:00,     5:45,-12731,  46983, 1932,      idle,                 3
             65,      5:45,    17:00,-12731,  46983, 1932,      idle,                 3
             65,     17:00,    22:00,-12731,  46983, 1932,      idle,                 3   
             66,     22:00,     5:00,212858,-134747, 6516,     sleep,                 0
             66,      5:00,     5:45,212580,-134640, 6516,      idle,                 3
             66,      5:45,    17:00,211541,-131343, 6250,      idle,                 3
             66,     17:00,    22:00,212580,-134640, 6516,      idle,                 3
             67,     22:00,     5:00,212875,-134747, 6516,     sleep,                 0
             67,      5:00,     5:45,212652,-134700, 6516,      idle,                 3
             67,      5:45,    12:00,212222,-135037, 6520,   plowing,                 3
             67,     12:00,     3:00, 
             67,      3:00,    22:00,212652,-134700, 6516,      idle,                 3 
             68,     22:00,     5:00,211609,-133925, 6408,     sleep,                 0  
             68,      5:00,     5:45,211753,-133861, 6408,      idle,                 3 
             68,      5:45,    17:00,
             68,     17:00,    22:00,211753,-133861, 6408,      idle,                 3
             69,     22:00,     5:00,211629,-133918, 6408,     sleep,                 0
             69,      5:00,     5:45,211679,-133861, 6408,      idle,                 3
             69,      5:45,    17:00,211862,-131539, 6267,      idle,                 3
             69,     17:00,    22:00,211679,-133861, 6408,      idle,                 3
             70,     22:00,     5:00,211395,-135058, 6516,     sleep,                 0
             70,      5:00,     5:45,211260,-135023, 6516,      idle,                 3
             70,      5:45,    17:00,211607,-131962, 6265,      idle,                 3
             70,     17:00,    22:00,211260,-135023, 6516,      idle,                 3
             71,     22:00,     5:00,211430,-135058, 6516,     sleep,                 0
             71,      5:00,     5:45,211191,-135042, 6516,      idle,                 3
             71,      5:45,    17:00,211539,-132016, 6265,      idle,                 3
             71,     17:00,    22:00,211191,-135042, 6516,      idle,                 3
             72,     22:00,     5:00,212566,-133621, 6397,     sleep,                 0
             72,      5:00,     5:45,212690,-133579, 6400,      idle,                 3
             72,      5:45,    17:00,208899,-131836, 6198,      idle,                 0
             72,     17:00,    22:00,212690,-133579, 6400,      idle,                 3
             73,     22:00,     5:00,212549,-133646, 6397,     sleep,                 0
             73,      5:00,     5:45,212765,-133549, 6400,      idle,                 3
             73,      5:45,    17:00,213133,-133254, 6365,   plowing,                 3
             73,     17:00,    22:00,212765,-133549, 6400,      idle,                 3
             74,     22:00,     5:00,213491,-133906, 6462,     sleep,                 0
             74,      5:00,     5:45,213416,-133977, 6462,      idle,                 3
             74,      5:45,     8:00,208897,-131083, 6190,  guarding,                 3
             74,      8:00,    13:00,213726,-133121, 6369,  guarding,                 3
             74,     13:00,    17:00,211359,-131721, 6253,  guarding,                 3
             74,     17:00,    22:00,213416,-133977, 6462,      idle,                 3
             75,     22:00,     5:00,213983,-133217, 6391,     sleep,                 0
             75,      5:00,     5:45,213849,-133443, 6394,      idle,                 3
             75,      5:45,    17:00,211148,-131945, 6255,      idle,                 3
             75,     17:00,    22:00,213849,-133443, 6394,      idle,                 3
             76,     22:00,     5:00,210881,-134144, 6399,     sleep,                 0
             76,      5:00,     5:45,211179,-134144, 6399,      idle,                 3
             76,      5:45,    17:00,211079,-131467, 6254,      idle,                 3
             76,     17:00,    22:00,211179,-134144, 6399,      idle,                 3
             77,      8:00,     3:00,210857,-134144, 6399,     sleep,                 0
             77,     17:00,     8:00,210441,-131669, 6254,  guarding,                 0
             77,      3:00,     8:00,211079,-134177, 6399,      idle,                 3
             78,     22:00,     5:00,210626,-134723, 6433,     sleep,                 0
             78,      5:00,     5:45,210626,-134553, 6433,      idle,                 3
             78,      5:45,    17:00
             78,     17:00,    22:00,210626,-134553, 6433,      idle,                 3
79, 22:00,       5:00, 4579,164341,4990, sleep, 0
79,  5:00,       5:45, 4397,164341,4990, idle, 3
79,  5:45,      17:00, 4579,164341,4990, idle, 0
79, 17:00,      22:00, 4397,164341,4990, idle, 3
80, 22:00,       5:00, 4602,164342,4990, sleep, 0
80,  5:00,       5:45, 4436,164297,4990, idle, 3
80,  5:45,      17:00, 4602,164342,4990, plowing, 0
80, 17:00,      22:00, 4436,164297,4990, idle, 3
81, 22:00,       5:00, 3453,164805,5021, sleep, 0
81,  5:00,       5:45, 3587,164805,5021, idle, 3
81,  5:45,      17:00, 3453,164805,5021, idle, 0
81, 17:00,      22:00, 3587,164805,5021, idle, 3
82, 22:00,       5:00, 3426,164784,5017, sleep, 0
82,  5:00,       5:45, 3573,164784,5017, idle, 3
82,  5:45,      17:00, 0,0,0, idle, 0
82, 17:00,      22:00, 3573,164784,5017, idle, 3
83, 22:00,       5:00, -1320,166498,5024, sleep, 0
83,  5:00,       5:45, -1216,16644,5024, idle, 3
83,  5:45,      17:00, -1320,166498,5024, plowing, 0
83, 17:00,      22:00, -1216,16644,5024, idle, 3
84, 22:00,       5:00, 4427,166589,4996, sleep, 0
84,  5:00,       5:45, 4633,166555,4998, idle, 3
84,  5:45,      17:00, 4427,166589,4996, plowing, 0
84, 17:00,      22:00, 4633,166555,4998, idle, 3
85, 22:00,       5:00, 5705,165392,4998, sleep, 0
85,  5:00,       5:45, 5812,165229,4998, idle, 3
85,  5:45,      17:00, 5707,166376,4998, idle, 0
85, 17:00,      22:00, 5812,165229,4998, idle, 3
86, 22:00,       5:00, 5707,166376,4998, sleep, 0
86,  5:00,       5:45, 5908,165154,4998, idle, 3
86,  5:45,      17:00, 5707,166376,4998, idle, 0
86, 17:00,      22:00, 5908,165154,4998, idle, 3
87, 22:00,       5:00, 2930,165432,5098, sleep, 0
87,  5:00,       5:45, 2747,165129,50988, idle, 3
87,  5:45,      17:00, 2930,165432,5098, idle, 0
87, 17:00,      22:00, 2747,165129,50988, idle, 3
89, 22:00,       5:00, 1362,165033,5061, sleep, 0
89,  5:00,       5:45, 1160,165228,5061, idle, 3
89,  5:45,      17:00, 1362,165033,5061, idle, 0
89, 17:00,      22:00, 1160,165228,5061, idle, 3
90, 22:00,       5:00, 7170,165093,5006, sleep, 0
90,  5:00,       5:45, 7068,164885,5006, idle, 3
90,  5:45,      17:00, 7170,165093,5006, plowing, 0
90, 17:00,      22:00, 7068,164885,5006, idle, 3
91, 22:00,       5:00, 289,165276,5018, sleep, 0
91,  5:00,       5:45, 23,165426,5018, idle, 3
91,  5:45,      17:00, 289,165276,5018, idle, 0
91, 17:00,      22:00, 23,165426,5018, idle, 3
92, 22:00,       5:00, 8747,166552,4988, sleep, 0
92,  5:00,       5:45, 8747,166395,4988, idle, 3
92,  5:45,      17:00, 8747,166552,4988, plowing, 0
92, 17:00,      22:00, 8747,166395,4988, idle, 3
93, 22:00,       5:00, 6240,168527,5051, sleep, 0
93,  5:00,       5:45, 6376,168527,5055, idle, 3
93,  5:45,      17:00, 6240,168527,5051, idle, 0
93, 17:00,      22:00, 6376,168527,5055, idle, 3
94, 22:00,       5:00, 323,168950,5045, sleep, 0
94,  5:00,       5:45, 472,168950,5045, idle, 3
94,  5:45,      17:00, 323,168950,5045, idle, 0
94, 17:00,      22:00, 472,168950,5045, idle, 3
95, 22:00,       5:00, -2294,163236,4956, sleep, 0
95,  5:00,       5:45, -2367,163355,4956, idle, 3
95,  5:45,      17:00, -2294,163236,4956, plowing, 0
95, 17:00,      22:00, -2367,163355,4956, idle, 3
96, 22:00,       5:00, 769,166246,5040, sleep, 0
96,  5:00,       5:45, 874,165983,5045, idle, 3
96,  5:45,      17:00, 769,166246,5040, plowing, 0
96, 17:00,      22:00, 874,165983,5045, idle, 3
97, 22:00,       5:00, 4454,161775,4957, sleep, 0
97,  5:00,       5:45, 4594,161684,4597, idle, 3
97,  5:45,      17:00, 4454,161775,4957, idle, 0
97, 17:00,      22:00, 4594,161684,4597, idle, 3
98, 22:00,       5:00, 12,160987,4939, sleep, 0
98,  5:00,       5:45, -62,161160,4939, idle, 3
98,  5:45,      17:00, 12,160987,4939, plowing, 0
98, 17:00,      22:00, -62,161160,4939, idle, 3
99, 22:00,       5:00, -510,162762,4955, sleep, 0
99,  5:00,       5:45, -631,162850,4955, idle, 3
99,  5:45,      17:00, -510,162762,4955, idle, 0
99, 17:00,      22:00, -631,162850,4955, idle, 3
100, 22:00,       5:00, 4150,165476,4998, sleep, 0
100,  5:00,       5:45, 4198,165593,4998, idle, 3
100,  5:45,      17:00, 4150,165476,4998, guarding, 0
100, 17:00,      22:00, 4198,165593,4998, idle, 3
101, 22:00,       5:00, 6302,164406,4969, sleep, 0
101,  5:00,       5:45, 6101,164406,4969, idle, 3
101,  5:45,      17:00, 6302,164406,4969, idle, 0
101, 17:00,      22:00, 6101,164406,4969, idle, 3
174, 22:00,       5:00, 53214,77450,2219, sleep, 0
174,  5:00,       5:45, 53179,77839,2135, idle, 3
174,  5:45,      17:00, 53214,77450,2219, hammering, 0
174, 17:00,      22:00, 53179,77839,2135, idle, 3
175, 22:00,       5:00, 53211,77428,2220, sleep, 0
175,  5:00,       5:45, 53057,77572,2130, idle, 3
175,  5:45,      17:00, 53211,77428,2220, plowing, 0
175, 17:00,      22:00, 53057,77572,2130, idle, 3
176, 22:00,       5:00, 49741,78755,2166, sleep, 0
176,  5:00,       5:45, 49864,78844,2166, idle, 3
176,  5:45,      17:00, 49741,78755,2166, idle, 0
176, 17:00,      22:00, 49864,78844,2166, idle, 3
177, 22:00,       5:00, 50783,77003,2143, sleep, 0
177,  5:00,       5:45, 50846,77079,2143, idle, 3
177,  5:45,      17:00, 50783,77003,2143, idle, 0
177, 17:00,      22:00, 50846,77079,2143, idle, 3
178, 22:00,       5:00, 54197,74347,1942, sleep, 0
178,  5:00,       5:45, 54339,74548,1942, idle, 3
178,  5:45,      17:00, 54197,74347,1942, guarding, 0
178, 17:00,      22:00, 54339,74548,1942, idle, 3
213, 22:00,       5:00, 129244,178211,6807, sleep, 0
213,  5:00,       5:45, 129356,178090,6807, idle, 3
213,  5:45,      17:00, 129244,178211,6807, plowing, 0
213, 17:00,      22:00, 129356,178090,6807, idle, 3
214, 22:00,       5:00, 128733,177565,6800, sleep, 0
214,  5:00,       5:45, 128498,177479,6800, idle, 3
214,  5:45,      17:00, 128733,177565,6800, plowing, 0
214, 17:00,      22:00, 128498,177479,6800, idle, 3
215, 22:00,       5:00, 129098,179346,6807, sleep, 0
215,  5:00,       5:45, 129168,179215,6807, idle, 3
215,  5:45,      17:00, 129098,179346,6807, plowing, 0
215, 17:00,      22:00, 129168,179215,6807, idle, 3
216, 22:00,       5:00, 127595,179080,6800, sleep, 0
216,  5:00,       5:45, 127488,178801,6800, idle, 3
216,  5:45,      17:00, 127595,179080,6800, idle, 0
216, 17:00,      22:00, 127488,178801,6800, idle, 3
217, 22:00,       5:00, 127035,177794,6800, sleep, 0
217,  5:00,       5:45, 127035,177989,6800, idle, 3
217,  5:45,      17:00, 127035,177794,6800, guarding, 0
217, 17:00,      22:00, 127035,177989,6800, idle, 3
218, 22:00,       5:00, 127518,176276,6892, sleep, 0
218,  5:00,       5:45, 127531,176229,6799, idle, 3
218,  5:45,      17:00, 127518,176276,6892, idle, 0
218, 17:00,      22:00, 127531,176229,6799, idle, 3
219, 22:00,       5:00, 175950,177215,6815, sleep, 0
